combination,consumption
2,0.72906048
2,0.5365061999999999
2,0.6746749200000002
2,0.5350363200000001
2,0.52327728
2,0.5218074
2,0.56443392
2,0.6041206800000001
2,0.5423857200000001
2,0.51298812
2,0.52033752
2,0.5100483600000001
2,0.5100483600000001
2,0.5100483600000001
2,0.52621704
2,0.51151824
2,0.51739776
2,0.51886764
2,0.64086768
2,0.5908917600000001
2,0.5291568
2,0.51298812
2,0.5144580000000002
2,0.5291568
2,0.51739776
2,0.5071086000000001
2,0.51298812
2,0.5071086000000001
2,0.51592788
2,0.5365061999999999
4,19.802520000000005
4,19.506960000000007
4,19.506960000000007
4,19.654740000000004
4,19.255428000000002
4,19.255428000000002
4,19.402416000000002
4,19.402416000000002
4,19.402416000000002
4,19.255428000000002
4,19.255428000000002
4,19.549404000000003
4,19.402416000000002
4,19.402416000000002
4,18.863928
4,19.448856000000003
4,19.156392000000004
4,19.302624000000005
4,19.302624000000005
4,19.302624000000005
4,19.302624000000005
4,19.302624000000005
4,19.302624000000005
4,19.156392000000004
4,19.302624000000005
4,19.302624000000005
4,19.183824
4,19.329156
4,19.038492
4,19.183824
1,2.2609800000000004
1,2.7885420000000005
1,2.9531088
1,2.0986560000000005
1,2.7282528
1,2.2635503999999997
1,2.4284448
1,2.5633584
1,2.0536848
1,2.2185791999999998
1,2.7282528
1,1.7538768
1,2.4134544
1,2.0953728
1,2.303424
1,2.3182848
1,2.5709184
1,2.7641088
1,2.2588416000000002
1,2.8829952000000003
1,1.6346880000000001
1,2.6452620000000002
1,2.6157060000000003
1,2.7634860000000003
1,2.4827040000000005
1,2.3940360000000003
1,2.5418160000000003
1,2.6452620000000002
1,2.5565940000000005
1,2.9408220000000003
3,0.4003776
3,0.40180752
3,0.38464848
3,0.39465792
3,0.38178864000000007
3,0.39894768
3,0.38893824
3,0.39036816
3,0.38464848
3,0.4003776
3,0.40323744
3,0.37749888
3,0.5290703999999999
3,0.38464848
3,0.38321856000000004
3,0.40323744
3,0.38893824
3,0.36605952
3,0.39179808
3,0.39036816
3,0.38893824
3,0.39036816
3,0.45185472000000004
3,0.39465792
3,0.38178864000000007
3,0.39894768
3,0.38321856000000004
3,0.39179808
3,0.38893824
3,0.4003776
