combination,consumption
2,0.6027372000000001
2,0.45093672000000007
2,0.44647200000000004
2,0.44349552000000003
2,0.44349552000000003
2,0.50004864
2,0.4345660800000001
2,0.4315896000000001
2,0.44051904000000003
2,0.44051904000000003
2,0.4494484800000001
2,0.4315896000000001
2,0.43307784000000005
2,0.43010136
2,0.42563664000000007
2,0.42712488000000004
2,0.42712488000000004
2,0.42712488000000004
2,0.46730736
2,0.43605432000000005
2,0.4345660800000001
2,0.43605432000000005
2,0.47921328
2,0.4568896800000001
2,0.43605432000000005
2,0.43307784000000005
2,0.42712488000000004
2,0.4345660800000001
2,0.43010136
2,0.42861312
4,5.29605
4,4.9994712
4,5.154822
4,5.1265764
4,5.084208
4,5.0983308
4,5.055962399999999
4,5.013594
4,5.0700852
4,5.225436
4,5.2819272
4,5.225436
4,5.2536816
4,5.112453599999999
4,5.2113132
4,5.2536816
4,5.154822
4,5.1689448
4,5.2113132
4,5.154822
4,5.154822
4,5.1830676
4,5.2113132
4,5.225436
4,5.154822
4,5.29605
4,5.2536816
4,5.1971904
4,5.1971904
4,5.1830676
1,0.9203644799999999
1,0.97046208
1,0.94183488
1,1.1164608
1,1.0019520000000002
1,0.9017568
1,0.9375408000000001
1,1.0477555200000002
1,0.9232272
1,0.91750176
1,0.90748224
1,1.03487328
1,0.93324672
1,0.93324672
1,0.8988940799999999
1,0.9404035199999999
1,0.9361094400000001
1,0.91463904
1,0.91219428
1,0.9207327599999999
1,0.93069432
1,0.93780972
1,0.9321174
1,0.92642508
1,0.9136173599999999
1,0.925002
1,0.9420789599999999
1,0.93069432
1,0.91930968
1,0.6660014400000001
3,0.40711248
3,0.395604
3,0.39848112
3,0.38553408000000006
3,0.38841119999999996
3,0.39416544000000003
3,0.39272688
3,0.39848112
3,0.38984976
3,0.395604
3,0.38841119999999996
3,0.39704256
3,0.54377568
3,0.38841119999999996
3,0.395604
3,0.38984976
3,0.40567392
3,0.39128831999999997
3,0.40855104000000003
3,0.39991968
3,0.38841119999999996
3,0.3812184
3,0.46033920000000006
3,0.38697264000000003
3,0.38841119999999996
3,0.38841119999999996
3,0.38265696
3,0.40135824000000003
3,0.40711248
3,0.40423536
