combination,consumption
2,0.49346496
2,0.45017856
2,0.54973728
2,0.44152127999999996
2,0.43513199999999996
2,0.42352848
2,0.47429388
2,0.4278798
2,0.42933024
2,0.42642936
2,0.43078067999999997
2,0.44238419999999995
2,0.41917715999999994
2,0.43803288
2,0.42207804
2,0.41917715999999994
2,0.44528508
2,0.507654
2,0.45108684
2,0.44383463999999995
2,0.44093375999999995
2,0.43948332
2,0.44238419999999995
2,0.43513199999999996
2,0.47284343999999995
2,0.44093375999999995
2,0.42933024
2,0.44383463999999995
2,0.42933024
2,0.44238419999999995
4,8.2666728
4,8.1453024
4,8.09136
4,8.158788
4,7.9971732
4,8.0105688
4,8.0105688
4,8.0239644
4,7.9971732
4,8.0105688
4,8.0105688
4,7.9837776
4,7.9971732
4,8.037360000000001
4,7.9971732
4,8.0239644
4,8.02179
4,8.062236
4,7.976808
4,8.0036208
4,7.9902144
4,7.8561504
4,8.017027200000001
4,7.9902144
4,8.0036208
4,7.8025248
4,7.9902144
4,7.976808
4,7.9902144
4,8.0304336
1,1.1682565200000001
1,0.9254250000000002
1,1.1416042800000001
1,1.7323956000000003
1,1.1578917600000003
1,1.3370540400000004
1,1.0187078400000003
1,0.9787294800000003
1,1.1075486400000003
1,1.1578917600000003
1,1.2881916
1,1.2777307200000003
1,1.20265668
1,1.14230304
1,1.1408310000000002
1,1.1717438400000002
1,1.3910778000000001
1,1.1614395600000003
1,1.1216944800000002
1,1.15407936
1,1.0863655200000002
1,1.20265668
1,1.42346268
1,1.3837176000000002
1,1.3145317200000004
1,1.2468178800000003
1,1.17321588
1,1.5456420000000002
1,1.2585942
1,1.1570234400000003
3,0.38565467999999997
3,0.38992392
3,0.37427003999999997
3,0.38707775999999994
3,0.36715464
3,0.37996236000000005
3,0.38138544
3,0.37569312
3,0.37853928
3,0.39703932
3,0.38850084
3,0.39703932
3,0.49238568
3,0.3273084
3,0.3415392
3,0.36430848
3,0.37284696
3,0.38280852000000004
3,0.39419316
3,0.36715464
3,0.39277008
3,0.38280852000000004
3,0.53650116
3,0.39277008
3,0.39703932
3,0.39703932
3,0.38992392
3,0.42407784
3,0.38850084
3,0.39419316
