combination,consumption
2,0.69080508
2,0.54583956
2,0.6878466
2,0.52621704
2,0.5144580000000002
2,0.5247471600000001
2,0.5659038000000001
2,0.5218074
2,0.51739776
2,0.54532548
2,0.5100483600000001
2,0.5100483600000001
2,0.51592788
2,0.5144580000000002
2,0.51886764
2,0.52621704
2,0.51886764
2,0.5247471600000001
2,0.6320484
2,0.5732532
2,0.51298812
2,0.52621704
2,0.51298812
2,0.51739776
2,0.52621704
2,0.5071086000000001
2,0.5144580000000002
2,0.5071086000000001
2,0.49975920000000007
2,0.5585544
4,5.2415748
4,5.198256000000001
4,5.1838164
4,5.198256000000001
4,5.1838164
4,5.1838164
4,5.1693768
4,5.140497600000001
4,5.1693768
4,5.212695600000001
4,5.1693768
4,5.1838164
4,5.221944
4,5.16456
4,5.193251999999999
4,5.16456
4,5.16456
4,5.121522
4,5.1789060000000005
4,5.150214
4,5.193251999999999
4,5.207598
4,5.150214
4,5.221944
4,5.1789060000000005
4,5.136048000000001
4,5.1503148
4,5.2102116
4,5.1684912
4,5.1684912
1,2.04984
1,2.39148
1,1.7901936
1,1.7218655999999999
1,1.8995184000000003
1,1.8038592
1,2.0225087999999998
1,1.4485535999999999
1,2.7877823999999998
1,1.6945344
1,1.7082
1,1.9809864
1,2.4287436
1,2.1573756
1,1.9674180000000001
1,2.3337648
1,2.6187012000000003
1,2.4694488
1,1.3269895200000001
1,1.8724392000000003
1,2.1980808
1,1.9402811999999998
1,2.37447
1,1.9809864
1,2.4558804
1,2.3201964000000004
1,2.4694488
1,1.9674180000000001
1,2.1553920000000004
1,2.0880360000000002
3,0.39465792
3,0.38464848
3,0.42039648
3,0.38178864000000007
3,0.40466736
3,0.3860784
3,0.38178864000000007
3,0.3860784
3,0.39751776
3,0.39465792
3,0.39608784
3,0.36891936000000003
3,0.64775376
3,0.39179808
3,0.3860784
3,0.38750831999999996
3,0.39608784
3,0.393228
3,0.37606896
3,0.38750831999999996
3,0.37749888
3,0.38035872
3,0.65490336
3,0.39751776
3,0.38321856000000004
3,0.38321856000000004
3,0.37749888
3,0.4003776
3,0.39751776
3,0.3789288
