combination,consumption
2,0.51562224
2,0.44279424
2,0.45007704000000004
2,0.43988112000000007
2,0.5432968800000001
2,0.42677208000000005
2,0.44133768000000007
2,0.42240240000000007
2,0.42240240000000007
2,0.43114176000000004
2,0.41948928
2,0.4777516800000001
2,0.436968
2,0.43259832000000004
2,0.42968520000000004
2,0.42240240000000007
2,0.42094584
2,0.42385896000000006
2,0.46318608000000006
2,0.42531552000000006
2,0.4442508
2,0.43114176000000004
2,0.42531552000000006
2,0.42240240000000007
2,0.42531552000000006
2,0.436968
2,0.4588164
2,0.42531552000000006
2,0.43114176000000004
2,0.44133768000000007
4,2.9896127999999997
4,2.9623104
4,3.003264
4,2.935008
4,2.9213568
4,2.9623104
4,2.9213568
4,2.9486592
4,2.935008
4,2.9486592
4,3.0169151999999997
4,2.9486592
4,2.935008
4,2.9486592
4,2.935008
4,2.935008
4,2.9486592
4,2.9623104
4,2.9213568
4,2.935008
4,2.9213568
4,2.9486592
4,2.935008
4,3.1261248
4,2.9077056
4,2.935008
4,2.9759616
4,2.8121471999999996
4,2.9213568
4,2.935008
1,0.8777854800000001
1,0.83991492
1,0.7858141200000001
1,0.88184304
1,1.03873536
1,0.86426028
1,1.1739873600000001
1,1.0292677200000002
1,0.91430352
1,1.0035698400000002
1,1.0482030000000002
1,1.13185008
1,1.5189911999999999
1,1.0686708
1,1.421658
1,1.1264947200000002
1,0.9194601600000001
1,1.2904704
1,1.21384872
1,1.0682744400000002
1,0.7358544
1,1.0594692
1,1.1521223999999999
1,0.9695016
1,1.0487268
1,1.0796112000000002
1,0.8768484
1,1.0218708
1,1.1521223999999999
1,1.1063613600000002
3,0.40131504
3,0.396
3,0.37296
3,0.40091760000000004
3,0.3965598
3,0.4052754
3,0.3951072
3,0.39365459999999997
3,0.39801240000000004
3,0.40672800000000003
3,0.3951072
3,0.40382280000000004
3,0.5214834000000002
3,0.3863916
3,0.40963320000000003
3,0.38929680000000005
3,0.39801240000000004
3,0.3965598
3,0.39365459999999997
3,0.38929680000000005
3,0.40382280000000004
3,0.3878442000000001
3,0.43578
3,0.5185782000000001
3,0.39801240000000004
3,0.42561180000000004
3,0.41834879999999997
3,0.39564504000000006
3,0.41730444
3,0.4043088
