combination,consumption
2,0.51270912
2,0.44570736
2,0.56660184
2,0.42531552000000006
2,0.42822864000000005
2,0.41948928
2,0.48066480000000006
2,0.42677208000000005
2,0.42094584
2,0.42240240000000007
2,0.42531552000000006
2,0.45153360000000003
2,0.43259832000000004
2,0.42240240000000007
2,0.46318608000000006
2,0.42822864000000005
2,0.42968520000000004
2,0.43114176000000004
2,0.4588164
2,0.43988112000000007
2,0.42822864000000005
2,0.42240240000000007
2,0.43114176000000004
2,0.43405488000000003
2,0.42968520000000004
2,0.46318608000000006
2,0.42385896000000006
2,0.43551144
2,0.44570736
2,0.436968
4,8.045712
4,7.8957071999999995
4,7.963891199999999
4,7.9752708000000005
4,7.961544000000001
4,8.136115199999999
4,7.9313472
4,7.9449983999999985
4,7.9313472
4,7.9313472
4,7.958649599999998
4,7.972300799999999
4,7.9313472
4,7.9449983999999985
4,7.9313472
4,7.958649599999998
4,7.904044799999999
4,7.9313472
4,7.9449983999999985
4,7.958649599999998
4,7.985951999999999
4,7.9449983999999985
4,7.9449983999999985
4,7.917696
4,7.958649599999998
4,7.8903935999999995
4,7.917696
4,7.904044799999999
4,7.958649599999998
4,7.917696
1,0.8761518
1,0.9456444
1,0.9442818000000001
1,0.9006786000000001
1,0.9347436
1,1.042389
1,0.9456444
1,0.8638884
1,0.9878850000000001
1,0.824373
1,1.0573776000000001
1,0.8543502000000002
1,1.015137
1,0.8352738000000001
1,0.9510948
1,0.9987858000000001
1,1.3135464000000001
1,1.09399968
1,0.86518044
1,1.3119872399999999
1,1.10889324
1,1.05473484
1,1.0046383200000002
1,1.10889324
1,0.93829428
1,1.01428416
1,0.9697568400000001
1,1.11177144
1,1.11447648
1,0.8507350800000001
3,0.40213800000000005
3,0.40213800000000005
3,0.39190176000000004
3,0.40506264000000003
3,0.38897712
3,0.39775104
3,0.38605248000000003
3,0.40067568000000003
3,0.40067568000000003
3,0.40360032000000007
3,0.40067568000000003
3,0.39775104
3,0.5322844800000001
3,0.40506264000000003
3,0.39775104
3,0.39190176000000004
3,0.4094496
3,0.40798728
3,0.40422312
3,0.39549887999999994
3,0.40276908
3,0.39113676
3,0.42312563999999997
3,0.40422312
3,0.38532059999999996
3,0.39986099999999997
3,0.39404483999999995
3,0.39986099999999997
3,0.38386655999999997
3,0.40858523999999996
