treatment,consumption
most.js,0.48299652000000004
most.js,0.44673552
most.js,0.55261764
most.js,0.4568886
most.js,0.42181452
most.js,0.4174956
most.js,0.47364156
most.js,0.42613344000000003
most.js,0.43333164
most.js,0.42325416000000005
most.js,0.43045236000000003
most.js,0.41605596
most.js,0.47076228000000003
most.js,0.4174956
most.js,0.42325416000000005
most.js,0.42037488
most.js,0.4246938
most.js,0.4246938
most.js,0.44772804000000005
most.js,0.42613344000000003
most.js,0.42901272
most.js,0.43045236000000003
most.js,0.42037488
most.js,0.42181452
most.js,0.42181452
most.js,0.4174956
most.js,0.4722019200000001
most.js,0.42325416000000005
most.js,0.42757308
most.js,0.41893524000000004
most.js,0.39561624
most.js,0.38423159999999995
most.js,0.38138544
most.js,0.37711619999999996
most.js,0.37427003999999997
most.js,0.38850084
most.js,0.37711619999999996
most.js,0.39988547999999996
most.js,0.38565467999999997
most.js,0.37284696
most.js,0.37996236000000005
most.js,0.37142388
most.js,0.42977016
most.js,0.37569312
most.js,0.37569312
most.js,0.38138544
most.js,0.38423159999999995
most.js,0.38565467999999997
most.js,0.38992392
most.js,0.38423159999999995
most.js,0.38992392
most.js,0.3700008
most.js,0.39561624
most.js,0.38423159999999995
most.js,0.37569312
most.js,0.37284696
most.js,0.37569312
most.js,0.39277008
most.js,0.36715464
most.js,0.38280852000000004
rxjs,2.9091888000000004
rxjs,2.8689696000000002
rxjs,2.9091888000000004
rxjs,2.7885312000000004
rxjs,3.2443488
rxjs,2.8421568
rxjs,2.8689696000000002
rxjs,2.8287504
rxjs,2.8689696000000002
rxjs,2.8689696000000002
rxjs,2.8421568
rxjs,2.9091888000000004
rxjs,2.9091888000000004
rxjs,2.9225952000000004
rxjs,2.9225952000000004
rxjs,2.8957824
rxjs,2.8823760000000003
rxjs,2.8555632
rxjs,2.9091888000000004
rxjs,2.8823760000000003
rxjs,2.8527912
rxjs,3.2127228
rxjs,2.8527912
rxjs,2.8927836
rxjs,2.8261296
rxjs,2.8394604
rxjs,2.866122
rxjs,2.8794527999999997
rxjs,2.866122
rxjs,2.866122
rxjs,1.4002405199999999
rxjs,0.7357442399999999
rxjs,1.15741584
rxjs,1.5267419999999998
rxjs,1.18358856
rxjs,1.37261376
rxjs,1.1123405999999998
rxjs,1.38715416
rxjs,1.32463044
rxjs,1.2839173199999998
rxjs,1.18795068
rxjs,1.2286638
rxjs,1.126881
rxjs,1.33190064
rxjs,0.7997219999999999
rxjs,1.24465824
rxjs,1.5032159999999999
rxjs,0.7805159999999999
rxjs,1.0999494
rxjs,1.0638144
rxjs,1.0103346
rxjs,1.0609236
rxjs,0.8845847999999998
rxjs,1.22859
rxjs,0.9583001999999999
rxjs,1.0739322000000002
rxjs,0.9134928
rxjs,0.9929897999999998
rxjs,1.0435788
rxjs,1.0739322000000002
