treatment,consumption
most.js,0.51270912
most.js,0.44570736
most.js,0.56660184
most.js,0.42531552000000006
most.js,0.42822864000000005
most.js,0.41948928
most.js,0.48066480000000006
most.js,0.42677208000000005
most.js,0.42094584
most.js,0.42240240000000007
most.js,0.42531552000000006
most.js,0.45153360000000003
most.js,0.43259832000000004
most.js,0.42240240000000007
most.js,0.46318608000000006
most.js,0.42822864000000005
most.js,0.42968520000000004
most.js,0.43114176000000004
most.js,0.4588164
most.js,0.43988112000000007
most.js,0.42822864000000005
most.js,0.42240240000000007
most.js,0.43114176000000004
most.js,0.43405488000000003
most.js,0.42968520000000004
most.js,0.46318608000000006
most.js,0.42385896000000006
most.js,0.43551144
most.js,0.44570736
most.js,0.436968
most.js,0.40213800000000005
most.js,0.40213800000000005
most.js,0.39190176000000004
most.js,0.40506264000000003
most.js,0.38897712
most.js,0.39775104
most.js,0.38605248000000003
most.js,0.40067568000000003
most.js,0.40067568000000003
most.js,0.40360032000000007
most.js,0.40067568000000003
most.js,0.39775104
most.js,0.5322844800000001
most.js,0.40506264000000003
most.js,0.39775104
most.js,0.39190176000000004
most.js,0.4094496
most.js,0.40798728
most.js,0.40422312
most.js,0.39549887999999994
most.js,0.40276908
most.js,0.39113676
most.js,0.42312563999999997
most.js,0.40422312
most.js,0.38532059999999996
most.js,0.39986099999999997
most.js,0.39404483999999995
most.js,0.39986099999999997
most.js,0.38386655999999997
most.js,0.40858523999999996
rxjs,8.045712
rxjs,7.8957071999999995
rxjs,7.963891199999999
rxjs,7.9752708000000005
rxjs,7.961544000000001
rxjs,8.136115199999999
rxjs,7.9313472
rxjs,7.9449983999999985
rxjs,7.9313472
rxjs,7.9313472
rxjs,7.958649599999998
rxjs,7.972300799999999
rxjs,7.9313472
rxjs,7.9449983999999985
rxjs,7.9313472
rxjs,7.958649599999998
rxjs,7.904044799999999
rxjs,7.9313472
rxjs,7.9449983999999985
rxjs,7.958649599999998
rxjs,7.985951999999999
rxjs,7.9449983999999985
rxjs,7.9449983999999985
rxjs,7.917696
rxjs,7.958649599999998
rxjs,7.8903935999999995
rxjs,7.917696
rxjs,7.904044799999999
rxjs,7.958649599999998
rxjs,7.917696
rxjs,0.8761518
rxjs,0.9456444
rxjs,0.9442818000000001
rxjs,0.9006786000000001
rxjs,0.9347436
rxjs,1.042389
rxjs,0.9456444
rxjs,0.8638884
rxjs,0.9878850000000001
rxjs,0.824373
rxjs,1.0573776000000001
rxjs,0.8543502000000002
rxjs,1.015137
rxjs,0.8352738000000001
rxjs,0.9510948
rxjs,0.9987858000000001
rxjs,1.3135464000000001
rxjs,1.09399968
rxjs,0.86518044
rxjs,1.3119872399999999
rxjs,1.10889324
rxjs,1.05473484
rxjs,1.0046383200000002
rxjs,1.10889324
rxjs,0.93829428
rxjs,1.01428416
rxjs,0.9697568400000001
rxjs,1.11177144
rxjs,1.11447648
rxjs,0.8507350800000001
