treatment,consumption
most.js,0.6310137600000001
most.js,0.62208432
most.js,0.8036496000000001
most.js,0.62357256
most.js,0.6012489599999999
most.js,0.6161313600000001
most.js,0.66821976
most.js,0.59083128
most.js,0.6578020800000001
most.js,0.6354784800000002
most.js,0.62654904
most.js,0.63696672
most.js,0.6295255200000001
most.js,0.62654904
most.js,0.62803728
most.js,0.6161313600000001
most.js,0.5952960000000002
most.js,0.6131548800000001
most.js,0.58636656
most.js,0.5878548
most.js,0.59380776
most.js,0.5923195200000001
most.js,0.58339008
most.js,0.5923195200000001
most.js,0.59678424
most.js,0.6429196800000001
most.js,0.58636656
most.js,0.61166664
most.js,0.59678424
most.js,0.6012489599999999
most.js,0.39991968
most.js,0.39416544000000003
most.js,0.37690272
most.js,0.38984976
most.js,0.37834128
most.js,0.38841119999999996
most.js,0.38984976
most.js,0.38553408000000006
most.js,0.39416544000000003
most.js,0.37258704000000004
most.js,0.38697264000000003
most.js,0.3812184
most.js,0.56679264
most.js,0.014112273600000003
most.js,0.38409552
most.js,0.3812184
most.js,0.37977984
most.js,0.39272688
most.js,0.38409552
most.js,0.39848112
most.js,0.38265696
most.js,0.38553408000000006
most.js,0.4387608
most.js,0.38841119999999996
most.js,0.37977984
most.js,0.38553408000000006
most.js,0.38409552
most.js,0.37546416
most.js,0.39128831999999997
most.js,0.38984976
rxjs,2.4432444
rxjs,2.4856127999999997
rxjs,2.4997356
rxjs,2.4432444
rxjs,2.4573671999999998
rxjs,2.47149
rxjs,2.4573671999999998
rxjs,2.4573671999999998
rxjs,2.4573671999999998
rxjs,2.4432444
rxjs,2.4856127999999997
rxjs,2.4573671999999998
rxjs,2.4573671999999998
rxjs,2.4149988000000002
rxjs,2.4149988000000002
rxjs,2.4432444
rxjs,2.4432444
rxjs,2.4432444
rxjs,2.3678928000000004
rxjs,2.3819040000000005
rxjs,2.4239376
rxjs,2.4099264
rxjs,2.3819040000000005
rxjs,2.3959152
rxjs,2.3819040000000005
rxjs,2.3959152
rxjs,2.4379487999999996
rxjs,2.4379487999999996
rxjs,2.3959152
rxjs,2.3959152
rxjs,0.95915592
rxjs,0.82111716
rxjs,0.93638664
rxjs,0.92357892
rxjs,0.9506174399999999
rxjs,0.9420789599999999
rxjs,0.93638664
rxjs,0.9648482399999999
rxjs,1.00611756
rxjs,0.90792504
rxjs,0.9463482000000001
rxjs,0.98477136
rxjs,0.9534636000000001
rxjs,0.93638664
rxjs,0.9335404800000001
rxjs,0.9435020399999999
rxjs,1.031733
rxjs,0.97338672
rxjs,0.9377737199999999
rxjs,0.9080704799999999
rxjs,0.98727912
rxjs,1.0042524
rxjs,0.9462603599999999
rxjs,0.9420789599999999
rxjs,1.0815408
rxjs,1.00469448
rxjs,0.9435020399999999
rxjs,0.9534636000000001
rxjs,0.92926908
rxjs,0.95747148
