treatment,consumption
most.js,0.67749192
most.js,0.54583956
most.js,0.6804504
most.js,0.53400564
most.js,0.5369641199999999
most.js,0.52217172
most.js,0.56654892
most.js,0.5177340000000001
most.js,0.51477552
most.js,0.50737932
most.js,0.5029416
most.js,0.52660944
most.js,0.5473187999999999
most.js,0.50590008
most.js,0.5103378000000001
most.js,0.52217172
most.js,0.51625476
most.js,0.51625476
most.js,0.6390316800000001
most.js,0.54583956
most.js,0.50442084
most.js,0.52069248
most.js,0.50737932
most.js,0.5310471600000001
most.js,0.5118170400000001
most.js,0.52956792
most.js,0.5177340000000001
most.js,0.56506968
most.js,0.5177340000000001
most.js,0.52069248
most.js,0.39272688
most.js,0.3812184
most.js,0.38984976
most.js,0.40855104000000003
most.js,0.38841119999999996
most.js,0.38841119999999996
most.js,0.38553408000000006
most.js,0.39272688
most.js,0.38265696
most.js,0.39272688
most.js,0.395604
most.js,0.40567392
most.js,0.6243350400000001
most.js,0.39991968
most.js,0.395604
most.js,0.39272688
most.js,0.39128831999999997
most.js,0.37834128
most.js,0.40998960000000007
most.js,0.39128831999999997
most.js,0.39128831999999997
most.js,0.39128831999999997
most.js,0.40135824000000003
most.js,0.38697264000000003
most.js,0.39272688
most.js,0.39272688
most.js,0.42005952
most.js,0.39848112
most.js,0.39848112
most.js,0.38841119999999996
rxjs,16.748820000000002
rxjs,16.47198
rxjs,16.610400000000002
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.47198
rxjs,16.333560000000002
rxjs,16.610400000000002
rxjs,16.47198
rxjs,16.50672
rxjs,16.369164
rxjs,16.231608
rxjs,16.369164
rxjs,16.369164
rxjs,16.231608
rxjs,2.4251832
rxjs,2.2008888000000004
rxjs,2.4392016
rxjs,2.593404
rxjs,2.226636
rxjs,2.058588
rxjs,2.856816
rxjs,2.8428120000000003
rxjs,2.296656
rxjs,2.408688
rxjs,2.674764
rxjs,2.4507
rxjs,2.338668
rxjs,1.9745639999999998
rxjs,2.3106600000000004
rxjs,2.7007128000000002
rxjs,2.1299436
rxjs,1.9489680000000005
rxjs,1.670544
rxjs,2.1856284
rxjs,2.0752200000000003
rxjs,2.3519160000000006
rxjs,2.0475503999999995
rxjs,2.0613852
rxjs,3.1681692
rxjs,1.5771672
rxjs,2.4764291999999997
rxjs,2.3104116
rxjs,1.4388192
rxjs,1.6186716
