treatment,consumption
most.js,0.50122908
most.js,0.440964
most.js,0.56002428
most.js,0.45566280000000003
most.js,0.43067484000000006
most.js,0.42332544
most.js,0.46595196
most.js,0.42920496
most.js,0.45433368
most.js,0.4455684
most.js,0.42803784
most.js,0.438264
most.js,0.4236552
most.js,0.43388136
most.js,0.4309596
most.js,0.42511608
most.js,0.42949872
most.js,0.43388136
most.js,0.45433368
most.js,0.44118576000000004
most.js,0.43388136
most.js,0.4309596
most.js,0.43680312
most.js,0.41488992
most.js,0.42073343999999996
most.js,0.46163808000000006
most.js,0.42073343999999996
most.js,0.41050728
most.js,0.42073343999999996
most.js,0.42803784
most.js,0.40360032000000007
most.js,0.40506264000000003
most.js,0.39190176000000004
most.js,0.38605248000000003
most.js,0.38751480000000005
most.js,0.3948264
most.js,0.3904394400000001
most.js,0.37727856000000004
most.js,0.40213800000000005
most.js,0.38312784000000005
most.js,0.40213800000000005
most.js,0.40213800000000005
most.js,0.6975266400000001
most.js,0.020033784
most.js,0.3948264
most.js,0.39336408000000006
most.js,0.39775104
most.js,0.4094496
most.js,0.38751480000000005
most.js,0.37581624
most.js,0.3992133600000001
most.js,0.3904394400000001
most.js,0.40652496000000005
most.js,0.3948264
most.js,0.42553512000000004
most.js,0.39628872
most.js,0.40067568000000003
most.js,0.38312784000000005
most.js,0.40213800000000005
most.js,0.3948264
rxjs,5.2235424
rxjs,5.1262956
rxjs,5.0151564
rxjs,5.0429412
rxjs,5.1124032
rxjs,5.0985108
rxjs,5.0568336
rxjs,5.0707260000000005
rxjs,5.3068968
rxjs,5.154080400000001
rxjs,5.2374348
rxjs,5.2513272
rxjs,5.1957576
rxjs,5.140188
rxjs,5.20965
rxjs,5.154080400000001
rxjs,5.20965
rxjs,5.2235424
rxjs,5.1957576
rxjs,5.2652196
rxjs,5.2652196
rxjs,5.2513272
rxjs,5.362466400000001
rxjs,5.2652196
rxjs,5.20965
rxjs,5.1262956
rxjs,5.2652196
rxjs,5.167972799999999
rxjs,5.0429412
rxjs,5.140188
rxjs,1.0895112
rxjs,0.8808516000000001
rxjs,0.8766504
rxjs,0.9116604
rxjs,0.9130608
rxjs,0.8990568
rxjs,0.9396684000000002
rxjs,0.9620748
rxjs,0.9284652
rxjs,0.9340668
rxjs,0.889254
rxjs,0.9550727999999999
rxjs,0.8878536
rxjs,0.8710488000000001
rxjs,0.8850528000000001
rxjs,0.8906544000000002
rxjs,0.9158616
rxjs,1.0026864
rxjs,1.1833380000000002
rxjs,0.8906544000000002
rxjs,0.8290368
rxjs,0.9074592
rxjs,0.9004572
rxjs,0.8724492
rxjs,0.8696484000000001
rxjs,0.9060587999999999
rxjs,0.8976564000000001
rxjs,0.882252
rxjs,0.8444412
rxjs,0.9340668
