treatment,consumption
most.js,0.49248000000000003
most.js,0.44496
most.js,0.5630400000000001
most.js,0.42912
most.js,0.43344
most.js,0.42912
most.js,0.468
most.js,0.42048
most.js,0.4248
most.js,0.4176
most.js,0.43551144
most.js,0.436968
most.js,0.44716392000000005
most.js,0.48066480000000006
most.js,0.43405488000000003
most.js,0.44570736
most.js,0.42822864000000005
most.js,0.45299016000000003
most.js,0.43988112000000007
most.js,0.43551144
most.js,0.43551144
most.js,0.42240240000000007
most.js,0.42531552000000006
most.js,0.42822864000000005
most.js,0.41803272
most.js,0.43114176000000004
most.js,0.42677208000000005
most.js,0.43405488000000003
most.js,0.42822864000000005
most.js,0.436968
most.js,0.39190176000000004
most.js,0.39775104
most.js,0.38605248000000003
most.js,0.40067568000000003
most.js,0.39336408000000006
most.js,0.3948264
most.js,0.3992133600000001
most.js,0.42114816
most.js,0.3802032
most.js,0.38312784000000005
most.js,0.39190176000000004
most.js,0.39775104
most.js,0.45770616000000003
most.js,0.39190176000000004
most.js,0.39336408000000006
most.js,0.37727856000000004
most.js,0.40652496000000005
most.js,0.39628872
most.js,0.40652496000000005
most.js,0.3904394400000001
most.js,0.38751480000000005
most.js,0.38605248000000003
most.js,0.5717671200000002
most.js,0.3992133600000001
most.js,0.38751480000000005
most.js,0.39628872
most.js,0.37874088000000006
most.js,0.39336408000000006
most.js,0.38312784000000005
most.js,0.39775104
rxjs,8.036499599999999
rxjs,7.9269732
rxjs,7.872209999999999
rxjs,7.872209999999999
rxjs,7.666848000000002
rxjs,7.831137599999999
rxjs,7.879114800000001
rxjs,7.9205112
rxjs,7.8359472
rxjs,7.863393599999998
rxjs,7.822223999999999
rxjs,7.8359472
rxjs,7.877116799999999
rxjs,7.8359472
rxjs,7.822223999999999
rxjs,7.8359472
rxjs,7.8085008
rxjs,7.849670399999998
rxjs,7.8085008
rxjs,7.877116799999999
rxjs,7.822223999999999
rxjs,7.7810543999999995
rxjs,7.753607999999999
rxjs,7.753607999999999
rxjs,7.8359472
rxjs,7.822223999999999
rxjs,7.849670399999998
rxjs,7.7947776
rxjs,7.759339199999999
rxjs,7.7866128
rxjs,1.06804656
rxjs,1.5494976
rxjs,1.02792564
rxjs,1.3973148000000002
rxjs,0.6986574000000001
rxjs,1.1206188000000001
rxjs,0.933849
rxjs,0.8785098
rxjs,1.0237751999999998
rxjs,0.9739699199999999
rxjs,0.9919551600000001
rxjs,0.95321772
rxjs,1.1953267200000002
rxjs,1.107036
rxjs,1.0424016
rxjs,1.0575287999999998
rxjs,1.0822824
rxjs,1.0424016
rxjs,1.0465272
rxjs,1.2830616
rxjs,1.30644
rxjs,1.148292
rxjs,1.0437767999999998
rxjs,1.0602792
rxjs,1.0492776000000001
rxjs,1.1991744
rxjs,1.0121472
rxjs,1.0217736000000002
rxjs,1.44396
rxjs,1.10016
