treatment,consumption
most.js,0.5166720000000001
most.js,0.471744
most.js,0.45377280000000003
most.js,0.44628480000000004
most.js,0.441792
most.js,0.4432896
most.js,0.43879680000000004
most.js,0.42831360000000007
most.js,0.42831360000000007
most.js,0.434304
most.js,0.44029440000000003
most.js,0.46725120000000003
most.js,0.44029440000000003
most.js,0.44029440000000003
most.js,0.43580160000000007
most.js,0.43729920000000005
most.js,0.4298112
most.js,0.4298112
most.js,0.4687488
most.js,0.42861312
most.js,0.42861312
most.js,0.41968368
most.js,0.43903080000000005
most.js,0.43605432000000005
most.js,0.43903080000000005
most.js,0.43903080000000005
most.js,0.4494484800000001
most.js,0.43010136
most.js,0.42563664000000007
most.js,0.43307784000000005
most.js,0.39433751999999994
most.js,0.39288239999999996
most.js,0.38706191999999995
most.js,0.39870288
most.js,0.38706191999999995
most.js,0.38851704000000004
most.js,0.37251072
most.js,0.38997216
most.js,0.39433751999999994
most.js,0.40452336
most.js,0.39724776
most.js,0.38560679999999997
most.js,0.5747724
most.js,0.37105559999999993
most.js,0.39142728000000004
most.js,0.38560679999999997
most.js,0.38851704000000004
most.js,0.37542096
most.js,0.37251072
most.js,0.38485944
most.js,0.38196576
most.js,0.37473156
most.js,0.44852040000000004
most.js,0.37762524000000003
most.js,0.37039104000000006
most.js,0.37183788
most.js,0.37473156
most.js,0.38775312000000006
most.js,0.37328472
most.js,0.36460368000000004
rxjs,2.5187543999999997
rxjs,2.5766568000000003
rxjs,2.5005887999999996
rxjs,2.4718464
rxjs,2.4574752
rxjs,2.4431040000000004
rxjs,2.4718464
rxjs,2.5437024
rxjs,2.5724448
rxjs,2.5724448
rxjs,2.5293311999999997
rxjs,2.5005887999999996
rxjs,2.5005887999999996
rxjs,2.5724448
rxjs,2.5580736
rxjs,2.51496
rxjs,2.573208
rxjs,2.5589124
rxjs,2.5303212
rxjs,2.5875036
rxjs,2.4874343999999997
rxjs,2.5446168
rxjs,2.5589124
rxjs,2.5589124
rxjs,2.5446168
rxjs,2.5303212
rxjs,2.5303212
rxjs,2.5160256
rxjs,2.4874343999999997
rxjs,2.7018684
rxjs,0.9413819999999999
rxjs,0.9297957599999999
rxjs,0.9413819999999999
rxjs,0.9457268399999998
rxjs,0.95441652
rxjs,1.0065546
rxjs,0.9384854399999999
rxjs,0.8660714399999999
rxjs,0.9515199599999998
rxjs,0.9500716800000001
rxjs,1.0427616
rxjs,0.9486234
rxjs,0.9558648
rxjs,0.9515199599999998
rxjs,1.27593468
rxjs,0.9587613599999998
rxjs,0.9587613599999998
rxjs,0.9341406
rxjs,0.9486234
rxjs,0.9457268399999998
rxjs,0.96020964
rxjs,0.9124163999999999
rxjs,0.99062352
rxjs,0.9558648
rxjs,0.95731308
rxjs,0.9732441599999999
rxjs,0.94283028
rxjs,0.9442785599999999
rxjs,0.92255436
rxjs,0.96455448
