treatment,consumption
most.js,0.6219511200000001
most.js,0.5899068000000001
most.js,0.5971896000000001
most.js,0.59573304
most.js,0.6190380000000001
most.js,0.6889528800000001
most.js,0.6962356800000001
most.js,0.5899068000000001
most.js,0.6030158400000001
most.js,0.6059289600000001
most.js,0.58845024
most.js,0.6059289600000001
most.js,0.5942764800000001
most.js,0.60155928
most.js,0.59573304
most.js,0.5767977600000002
most.js,0.6845832000000001
most.js,0.5724280800000001
most.js,0.58408056
most.js,0.5797108800000002
most.js,0.58116744
most.js,0.5826240000000001
most.js,0.5869936800000001
most.js,0.5826240000000001
most.js,0.5928199200000001
most.js,0.61178112
most.js,0.5656089599999999
most.js,0.6276528
most.js,0.5699375999999999
most.js,0.5641660800000001
most.js,0.40055472000000003
most.js,0.39337632
most.js,0.39911904
most.js,0.38476224000000003
most.js,0.39194064
most.js,0.3804552
most.js,0.38906927999999996
most.js,0.38619792000000003
most.js,0.394812
most.js,0.39768336
most.js,0.40342608
most.js,0.39050495999999996
most.js,0.55704384
most.js,0.39624768
most.js,0.39050495999999996
most.js,0.41060448000000005
most.js,0.40486176
most.js,0.394812
most.js,0.39050495999999996
most.js,0.39768336
most.js,0.38619792000000003
most.js,0.38763359999999997
most.js,0.44649648000000003
most.js,0.39624768
most.js,0.39050495999999996
most.js,0.39911904
most.js,0.38476224000000003
most.js,0.38906927999999996
most.js,0.3804552
most.js,0.38332656000000004
rxjs,8.023932
rxjs,7.835133600000001
rxjs,7.848619199999999
rxjs,7.848619199999999
rxjs,8.09136
rxjs,7.7946767999999995
rxjs,7.862104799999999
rxjs,7.848619199999999
rxjs,7.875590399999999
rxjs,7.862104799999999
rxjs,7.7946767999999995
rxjs,7.821648000000001
rxjs,7.862104799999999
rxjs,7.848619199999999
rxjs,7.862104799999999
rxjs,7.835133600000001
rxjs,7.848619199999999
rxjs,7.8081624000000005
rxjs,7.969989600000001
rxjs,7.875590399999999
rxjs,7.889075999999999
rxjs,7.8081624000000005
rxjs,7.8081624000000005
rxjs,7.821648000000001
rxjs,7.835133600000001
rxjs,7.875590399999999
rxjs,7.848619199999999
rxjs,7.848619199999999
rxjs,7.862104799999999
rxjs,7.821648000000001
rxjs,1.15059204
rxjs,1.0575845999999998
rxjs,1.2916033199999999
rxjs,1.34560764
rxjs,0.7049592
rxjs,0.5916887999999999
rxjs,0.9344808000000001
rxjs,1.2400128
rxjs,1.0343376
rxjs,1.1207808
rxjs,1.0253952
rxjs,1.08054
rxjs,1.1088575999999999
rxjs,0.8629416
rxjs,1.1490984
rxjs,0.7422192
rxjs,0.9359711999999998
rxjs,1.1712178800000002
rxjs,1.07941572
rxjs,1.0646089200000002
rxjs,1.0024203600000001
rxjs,1.1638144800000003
rxjs,0.8661978000000001
rxjs,1.1549304
rxjs,1.1401236000000001
rxjs,1.1327202
rxjs,1.1949087600000001
rxjs,1.2926336400000003
rxjs,1.1253168000000002
rxjs,1.1356815600000003
